OF_id,fornecedor,data_emissao,prazo_entrega,data_entrega_real,valor,categoria,dias_prazo,dias_para_vencer,dias_entrega_real,valor_log,atraso,taxa_atraso_fornecedor,total_of_fornecedor,valor_medio_fornecedor
522,Fornecedor_14,2023-12-26,2024-01-07,2024-01-06,19739.23,Medicamentos,12,-874,11,9.890413964388692,0,0.3404255319148936,47,27536.185319148935
523,Fornecedor_13,2023-02-22,2023-03-02,2023-02-28,22250.85,Insumos,8,-1185,6,10.01018043020536,0,0.2786885245901639,61,27560.733770491803
524,Fornecedor_8,2023-10-30,2023-11-16,2023-11-15,46679.05,Medicamentos,17,-926,16,10.751072157522454,0,0.3269230769230769,52,28221.404230769233
525,Fornecedor_19,2023-03-05,2023-03-27,2023-03-27,13103.31,Tecnologia,22,-1160,22,9.480696462711688,0,0.3793103448275862,58,30085.888275862068
526,Fornecedor_16,2023-05-04,2023-05-22,2023-05-22,49451.22,Insumos,18,-1104,18,10.808762229875313,0,0.2545454545454545,55,23819.375818181816
527,Fornecedor_4,2023-08-10,2023-08-22,2023-08-21,5386.33,Insumos,12,-1012,11,8.591805179389787,0,0.32,50,24059.582799999996
528,Fornecedor_15,2023-05-27,2023-06-10,2023-06-11,10055.17,Tecnologia,14,-1085,15,9.21594165545734,1,0.34615384615384615,52,27936.5375
529,Fornecedor_6,2023-06-07,2023-06-20,2023-06-20,11624.78,Insumos,13,-1075,13,9.360980324978863,0,0.28888888888888886,45,26625.86022222222
530,Fornecedor_16,2023-02-09,2023-02-21,2023-02-26,39249.11,Medicamentos,12,-1194,17,10.577709525754399,1,0.2545454545454545,55,23819.375818181816
531,Fornecedor_7,2023-10-12,2023-10-17,2023-10-16,18880.19,Tecnologia,5,-956,4,9.845921467374223,0,0.3269230769230769,52,26954.52903846154
532,Fornecedor_4,2023-02-24,2023-03-18,2023-03-18,3541.61,Insumos,22,-1169,22,8.172619022600037,0,0.32,50,24059.582799999996
533,Fornecedor_1,2023-01-30,2023-02-13,2023-02-17,35712.93,Equipamentos,14,-1202,18,10.483296087739468,1,0.39215686274509803,51,26938.735098039215
534,Fornecedor_20,2023-07-03,2023-07-15,2023-07-14,27605.21,Medicamentos,12,-1050,11,10.225796026396537,0,0.3220338983050847,59,21740.94559322034
535,Fornecedor_3,2023-12-26,2024-01-01,2023-12-31,3993.69,Insumos,6,-880,5,8.292721258193327,0,0.24444444444444444,45,23814.126444444442
536,Fornecedor_18,2023-12-13,2023-12-21,2023-12-21,41921.67,Medicamentos,8,-891,8,10.643582009714718,0,0.3409090909090909,44,23445.405000000002
537,Fornecedor_13,2023-12-29,2024-01-14,2024-01-13,9703.6,Insumos,16,-867,15,9.180355278885605,0,0.2786885245901639,61,27560.733770491803
538,Fornecedor_8,2023-05-26,2023-06-07,2023-06-07,39680.15,Tecnologia,12,-1088,12,10.588631542833681,0,0.3269230769230769,52,28221.404230769233
539,Fornecedor_13,2023-03-13,2023-04-05,2023-04-11,22942.98,Tecnologia,23,-1151,29,10.040810871711379,1,0.2786885245901639,61,27560.733770491803
540,Fornecedor_1,2023-04-02,2023-04-25,2023-04-24,38587.46,Equipamentos,23,-1131,22,10.560708547023786,0,0.39215686274509803,51,26938.735098039215
541,Fornecedor_12,2023-07-04,2023-07-10,2023-07-10,10759.3,Tecnologia,6,-1055,6,9.283618714367998,0,0.20512820512820512,39,27436.36
542,Fornecedor_13,2023-02-21,2023-02-28,2023-02-28,32066.27,Tecnologia,7,-1187,7,10.375591162777503,0,0.2786885245901639,61,27560.733770491803
543,Fornecedor_18,2023-07-24,2023-07-31,2023-07-30,16177.24,Equipamentos,7,-1034,6,9.691422408428918,0,0.3409090909090909,44,23445.405000000002
544,Fornecedor_6,2023-03-04,2023-03-26,2023-03-24,9505.28,Medicamentos,22,-1161,20,9.159707911821164,0,0.28888888888888886,45,26625.86022222222
545,Fornecedor_10,2023-04-13,2023-04-29,2023-04-28,25646.74,Equipamentos,16,-1127,15,10.152210737555283,0,0.34545454545454546,55,25275.839636363635
546,Fornecedor_20,2023-06-29,2023-07-22,2023-07-28,48674.08,Equipamentos,23,-1043,29,10.792922473793237,1,0.3220338983050847,59,21740.94559322034
547,Fornecedor_10,2023-04-07,2023-04-23,2023-04-22,32248.22,Medicamentos,16,-1133,15,10.38124913588492,0,0.34545454545454546,55,25275.839636363635
548,Fornecedor_7,2023-01-31,2023-02-16,2023-02-19,4186.24,Tecnologia,16,-1199,19,8.339797084653448,1,0.3269230769230769,52,26954.52903846154
549,Fornecedor_16,2023-05-31,2023-06-24,2023-06-28,4578.25,Tecnologia,24,-1071,28,8.429290508240326,1,0.2545454545454545,55,23819.375818181816
550,Fornecedor_2,2023-09-19,2023-09-27,2023-09-25,25267.25,Medicamentos,8,-976,6,10.137303945906641,0,0.23255813953488372,43,24466.852790697674
551,Fornecedor_8,2023-04-06,2023-04-30,2023-04-28,32981.28,Medicamentos,24,-1126,22,10.403725726531789,0,0.3269230769230769,52,28221.404230769233
552,Fornecedor_13,2023-12-28,2024-01-02,2024-01-01,27316.04,Tecnologia,5,-879,4,10.215265962280519,0,0.2786885245901639,61,27560.733770491803
553,Fornecedor_5,2023-07-24,2023-08-17,2023-08-16,23531.57,Medicamentos,24,-1017,23,10.066140698026533,0,0.41304347826086957,46,26724.331521739132
554,Fornecedor_5,2023-04-27,2023-05-19,2023-05-19,31349.7,Tecnologia,22,-1107,22,10.352991874360432,0,0.41304347826086957,46,26724.331521739132
555,Fornecedor_10,2023-01-23,2023-01-28,2023-01-28,9137.19,Insumos,5,-1218,5,9.120217614202968,0,0.34545454545454546,55,25275.839636363635
556,Fornecedor_16,2023-08-10,2023-08-18,2023-08-23,33049.15,Medicamentos,8,-1016,13,10.405781383847446,1,0.2545454545454545,55,23819.375818181816
557,Fornecedor_18,2023-10-13,2023-11-04,2023-11-04,7510.91,Equipamentos,22,-938,22,8.924245039985657,0,0.3409090909090909,44,23445.405000000002
558,Fornecedor_10,2023-01-19,2023-01-29,2023-01-28,39668.24,Medicamentos,10,-1217,9,10.588331355270913,0,0.34545454545454546,55,25275.839636363635
559,Fornecedor_14,2023-02-22,2023-03-10,2023-03-09,41455.45,Equipamentos,16,-1177,15,10.632398757625262,0,0.3404255319148936,47,27536.185319148935
560,Fornecedor_20,2023-05-03,2023-05-13,2023-05-12,24061.93,Equipamentos,10,-1113,9,10.088427761000341,0,0.3220338983050847,59,21740.94559322034
561,Fornecedor_16,2023-02-01,2023-02-15,2023-02-15,17496.97,Tecnologia,14,-1200,14,9.769840153183084,0,0.2545454545454545,55,23819.375818181816
562,Fornecedor_16,2023-11-02,2023-11-21,2023-11-21,5440.33,Insumos,19,-921,19,8.601778795262447,0,0.2545454545454545,55,23819.375818181816
563,Fornecedor_19,2023-08-15,2023-08-30,2023-08-31,33111.14,Insumos,15,-1004,16,10.407655261494044,1,0.3793103448275862,58,30085.888275862068
564,Fornecedor_9,2023-08-10,2023-08-15,2023-08-19,45312.54,Equipamentos,5,-1019,9,10.721361163057782,1,0.22727272727272727,44,26572.065454545453
565,Fornecedor_12,2023-06-23,2023-07-04,2023-07-04,39590.31,Tecnologia,11,-1061,11,10.586364928716673,0,0.20512820512820512,39,27436.36
566,Fornecedor_19,2023-08-24,2023-09-08,2023-09-06,38498.27,Medicamentos,15,-995,13,10.558394559057152,0,0.3793103448275862,58,30085.888275862068
567,Fornecedor_3,2023-12-09,2023-12-22,2023-12-21,43549.98,Equipamentos,13,-890,12,10.681687484897727,0,0.24444444444444444,45,23814.126444444442
568,Fornecedor_20,2023-09-29,2023-10-22,2023-10-21,35279.37,Medicamentos,23,-951,22,10.471081997594078,0,0.3220338983050847,59,21740.94559322034
569,Fornecedor_3,2023-07-19,2023-08-01,2023-07-30,30599.71,Equipamentos,13,-1033,11,10.328778490285675,0,0.24444444444444444,45,23814.126444444442
570,Fornecedor_7,2023-06-26,2023-07-06,2023-07-09,7127.34,Tecnologia,10,-1059,13,8.87183366722744,1,0.3269230769230769,52,26954.52903846154
571,Fornecedor_18,2023-07-31,2023-08-21,2023-08-19,39352.67,Medicamentos,21,-1013,19,10.580344515062025,0,0.3409090909090909,44,23445.405000000002
572,Fornecedor_1,2023-10-11,2023-10-31,2023-11-03,48998.02,Insumos,20,-942,23,10.799555576892761,1,0.39215686274509803,51,26938.735098039215
573,Fornecedor_15,2023-10-27,2023-11-09,2023-11-07,23629.68,Insumos,13,-933,11,10.070301146745322,0,0.34615384615384615,52,27936.5375
574,Fornecedor_17,2023-05-28,2023-06-12,2023-06-15,21477.15,Insumos,15,-1083,18,9.974791418284267,1,0.37037037037037035,54,25592.20962962963
575,Fornecedor_4,2023-03-21,2023-04-13,2023-04-11,38749.95,Medicamentos,23,-1143,21,10.56491055061001,0,0.32,50,24059.582799999996
576,Fornecedor_19,2023-11-23,2023-12-08,2023-12-10,39278.84,Insumos,15,-904,17,10.57846668914035,1,0.3793103448275862,58,30085.888275862068
577,Fornecedor_10,2023-12-11,2023-12-24,2023-12-24,18135.03,Tecnologia,13,-888,13,9.805655846354501,0,0.34545454545454546,55,25275.839636363635
578,Fornecedor_13,2023-08-03,2023-08-12,2023-08-10,41840.09,Equipamentos,9,-1022,7,10.641634150024705,0,0.2786885245901639,61,27560.733770491803
579,Fornecedor_11,2023-01-12,2023-02-03,2023-02-07,10226.37,Insumos,22,-1212,26,9.232822738894122,1,0.125,48,25942.747083333335
580,Fornecedor_2,2023-08-18,2023-09-10,2023-09-08,13752.72,Tecnologia,23,-993,21,9.529064611958441,0,0.23255813953488372,43,24466.852790697674
581,Fornecedor_15,2023-04-04,2023-04-26,2023-04-25,44319.66,Insumos,22,-1130,21,10.699206213007036,0,0.34615384615384615,52,27936.5375
582,Fornecedor_2,2023-09-29,2023-10-18,2023-10-16,28660.76,Tecnologia,19,-955,17,10.263319109126815,0,0.23255813953488372,43,24466.852790697674
583,Fornecedor_17,2023-06-29,2023-07-17,2023-07-16,44624.64,Medicamentos,18,-1048,17,10.706063860715792,0,0.37037037037037035,54,25592.20962962963
584,Fornecedor_1,2023-12-09,2023-12-30,2023-12-30,15654.09,Medicamentos,21,-882,21,9.658551382705975,0,0.39215686274509803,51,26938.735098039215
585,Fornecedor_18,2023-02-15,2023-03-09,2023-03-07,34901.12,Medicamentos,22,-1178,20,10.46030285133129,0,0.3409090909090909,44,23445.405000000002
586,Fornecedor_9,2023-05-31,2023-06-21,2023-06-26,42422.26,Insumos,21,-1074,26,10.65545207570802,1,0.22727272727272727,44,26572.065454545453
587,Fornecedor_9,2023-04-20,2023-05-12,2023-05-16,40257.55,Equipamentos,22,-1114,26,10.603077682648523,1,0.22727272727272727,44,26572.065454545453
588,Fornecedor_15,2023-04-14,2023-05-08,2023-05-08,28111.98,Tecnologia,24,-1118,24,10.243986670377032,0,0.34615384615384615,52,27936.5375
589,Fornecedor_16,2023-06-18,2023-07-07,2023-07-12,27889.38,Insumos,19,-1058,24,10.236037105483897,1,0.2545454545454545,55,23819.375818181816
590,Fornecedor_10,2023-06-22,2023-07-07,2023-07-07,12558.12,Insumos,15,-1058,15,9.438202373873347,0,0.34545454545454546,55,25275.839636363635
591,Fornecedor_14,2023-10-01,2023-10-10,2023-10-08,31127.91,Medicamentos,9,-963,7,10.345892248367125,0,0.3404255319148936,47,27536.185319148935
592,Fornecedor_16,2023-12-30,2024-01-11,2024-01-11,25651.03,Insumos,12,-870,12,10.152377989767524,0,0.2545454545454545,55,23819.375818181816
593,Fornecedor_5,2023-03-30,2023-04-06,2023-04-11,35975.11,Medicamentos,7,-1150,12,10.49061038603982,1,0.41304347826086957,46,26724.331521739132
594,Fornecedor_16,2023-08-19,2023-09-02,2023-09-02,44590.82,Equipamentos,14,-1001,14,10.70530571311509,0,0.2545454545454545,55,23819.375818181816
595,Fornecedor_11,2023-08-29,2023-09-06,2023-09-06,36428.59,Medicamentos,8,-997,8,10.503136635478668,0,0.125,48,25942.747083333335
596,Fornecedor_8,2023-12-20,2024-01-12,2024-01-10,26662.0,Equipamentos,23,-869,21,10.191032115533917,0,0.3269230769230769,52,28221.404230769233
597,Fornecedor_7,2023-03-24,2023-04-11,2023-04-13,23284.61,Medicamentos,18,-1145,20,10.05559085219595,1,0.3269230769230769,52,26954.52903846154
598,Fornecedor_10,2023-01-15,2023-01-31,2023-01-30,9961.62,Medicamentos,16,-1215,15,9.206595368195313,0,0.34545454545454546,55,25275.839636363635
599,Fornecedor_20,2023-06-14,2023-07-02,2023-07-02,5150.47,Insumos,18,-1063,18,8.547037389821625,0,0.3220338983050847,59,21740.94559322034
600,Fornecedor_19,2023-01-27,2023-02-03,2023-02-02,37776.96,Insumos,7,-1212,6,10.539481142773903,0,0.3793103448275862,58,30085.888275862068
601,Fornecedor_13,2023-12-11,2024-01-02,2024-01-05,4018.91,Equipamentos,22,-879,25,8.29901479330275,1,0.2786885245901639,61,27560.733770491803
602,Fornecedor_8,2023-01-23,2023-01-30,2023-01-28,39915.52,Medicamentos,7,-1216,5,10.594545552276799,0,0.3269230769230769,52,28221.404230769233
603,Fornecedor_16,2023-10-18,2023-11-11,2023-11-16,8823.44,Medicamentos,24,-931,29,9.085280423697423,1,0.2545454545454545,55,23819.375818181816
604,Fornecedor_16,2023-12-17,2023-12-25,2023-12-25,5268.12,Medicamentos,8,-887,8,8.569618644670006,0,0.2545454545454545,55,23819.375818181816
605,Fornecedor_11,2023-01-22,2023-02-15,2023-02-14,25714.64,Medicamentos,24,-1200,23,10.15485464609686,0,0.125,48,25942.747083333335
606,Fornecedor_8,2023-07-16,2023-07-23,2023-07-24,44770.12,Medicamentos,7,-1042,8,10.709318567674387,1,0.3269230769230769,52,28221.404230769233
607,Fornecedor_9,2023-06-26,2023-07-11,2023-07-11,35696.81,Insumos,15,-1054,15,10.482844621348262,0,0.22727272727272727,44,26572.065454545453
608,Fornecedor_17,2023-04-29,2023-05-12,2023-05-12,20093.13,Medicamentos,13,-1114,13,9.908183011594245,0,0.37037037037037035,54,25592.20962962963
609,Fornecedor_3,2023-05-27,2023-06-12,2023-06-12,12007.71,Equipamentos,16,-1083,16,9.393387498813851,0,0.24444444444444444,45,23814.126444444442
610,Fornecedor_5,2023-12-20,2024-01-11,2024-01-12,45742.8,Tecnologia,22,-870,23,10.730811542394438,1,0.41304347826086957,46,26724.331521739132
611,Fornecedor_4,2023-05-20,2023-05-29,2023-05-31,13715.57,Insumos,9,-1097,11,9.526359870024667,1,0.32,50,24059.582799999996
612,Fornecedor_8,2023-05-20,2023-06-08,2023-06-13,25760.36,Insumos,19,-1087,24,10.156630973855737,1,0.3269230769230769,52,28221.404230769233
613,Fornecedor_18,2023-11-29,2023-12-07,2023-12-06,29285.17,Tecnologia,8,-905,7,10.284870669919771,0,0.3409090909090909,44,23445.405000000002
614,Fornecedor_8,2023-03-10,2023-03-23,2023-03-26,15145.03,Medicamentos,13,-1164,16,9.625493730392789,1,0.3269230769230769,52,28221.404230769233
615,Fornecedor_15,2023-06-23,2023-07-09,2023-07-15,26610.45,Insumos,16,-1056,22,10.1890968532801,1,0.34615384615384615,52,27936.5375
616,Fornecedor_12,2023-07-12,2023-07-20,2023-07-26,42625.08,Equipamentos,8,-1045,14,10.660221551508236,1,0.20512820512820512,39,27436.36
617,Fornecedor_20,2023-03-31,2023-04-13,2023-04-16,12165.02,Insumos,13,-1143,16,9.406402098804994,1,0.3220338983050847,59,21740.94559322034
618,Fornecedor_12,2023-02-10,2023-03-04,2023-03-04,29409.36,Tecnologia,22,-1183,22,10.289102272207568,0,0.20512820512820512,39,27436.36
619,Fornecedor_14,2023-09-21,2023-10-15,2023-10-19,6696.28,Tecnologia,24,-958,28,8.809456752801612,1,0.3404255319148936,47,27536.185319148935
620,Fornecedor_3,2023-09-21,2023-10-10,2023-10-10,23581.23,Insumos,19,-963,19,10.06824874129065,0,0.24444444444444444,45,23814.126444444442
621,Fornecedor_13,2023-09-04,2023-09-09,2023-09-08,36629.41,Equipamentos,5,-994,4,10.508634048721412,0,0.2786885245901639,61,27560.733770491803
622,Fornecedor_4,2023-10-17,2023-10-24,2023-10-23,44573.04,Medicamentos,7,-949,6,10.704906905763584,0,0.32,50,24059.582799999996
623,Fornecedor_19,2023-02-28,2023-03-24,2023-03-26,11425.86,Tecnologia,24,-1163,26,9.343722003387054,1,0.3793103448275862,58,30085.888275862068
624,Fornecedor_15,2023-09-21,2023-10-14,2023-10-12,47782.84,Medicamentos,23,-959,21,10.774442786005398,0,0.34615384615384615,52,27936.5375
625,Fornecedor_13,2023-06-12,2023-07-03,2023-07-03,5336.6,Tecnologia,21,-1062,21,8.582531392724373,0,0.2786885245901639,61,27560.733770491803
626,Fornecedor_15,2023-05-13,2023-05-28,2023-05-31,40034.25,Medicamentos,15,-1098,18,10.597515595023268,1,0.34615384615384615,52,27936.5375
627,Fornecedor_2,2023-04-29,2023-05-18,2023-05-16,8380.4,Medicamentos,19,-1108,17,9.03377024396156,0,0.23255813953488372,43,24466.852790697674
628,Fornecedor_8,2023-12-26,2024-01-15,2024-01-17,48151.58,Tecnologia,20,-866,22,10.782129998345296,1,0.3269230769230769,52,28221.404230769233
629,Fornecedor_4,2023-06-28,2023-07-08,2023-07-08,15030.02,Insumos,10,-1057,10,9.617871344715802,0,0.32,50,24059.582799999996
630,Fornecedor_9,2023-03-18,2023-03-31,2023-03-31,15818.43,Medicamentos,13,-1156,13,9.668994210331196,0,0.22727272727272727,44,26572.065454545453
631,Fornecedor_15,2023-09-12,2023-09-23,2023-09-21,43443.77,Medicamentos,11,-980,9,10.679245755209344,0,0.34615384615384615,52,27936.5375
632,Fornecedor_11,2023-12-19,2024-01-12,2024-01-12,25456.55,Insumos,24,-869,24,10.144767638101635,0,0.125,48,25942.747083333335
633,Fornecedor_16,2023-04-25,2023-05-12,2023-05-11,29310.98,Insumos,17,-1114,16,10.285751585159213,0,0.2545454545454545,55,23819.375818181816
634,Fornecedor_3,2023-04-03,2023-04-09,2023-04-15,41031.09,Insumos,6,-1147,12,10.62210972247672,1,0.24444444444444444,45,23814.126444444442
635,Fornecedor_2,2023-11-24,2023-12-03,2023-12-02,45620.28,Tecnologia,9,-909,8,10.72812955331412,0,0.23255813953488372,43,24466.852790697674
636,Fornecedor_16,2023-08-09,2023-09-01,2023-09-02,24449.03,Equipamentos,23,-1002,24,10.10438672189613,1,0.2545454545454545,55,23819.375818181816
637,Fornecedor_12,2023-08-28,2023-09-06,2023-09-04,40089.25,Medicamentos,9,-997,7,10.598888441586178,0,0.20512820512820512,39,27436.36
638,Fornecedor_4,2023-06-03,2023-06-24,2023-06-22,43506.94,Tecnologia,21,-1071,19,10.680698729156065,0,0.32,50,24059.582799999996
639,Fornecedor_9,2023-09-05,2023-09-24,2023-09-29,15419.71,Insumos,19,-979,24,9.643466690155897,1,0.22727272727272727,44,26572.065454545453
640,Fornecedor_7,2023-12-20,2024-01-06,2024-01-04,17397.26,Medicamentos,17,-875,15,9.764125480202287,0,0.3269230769230769,52,26954.52903846154
641,Fornecedor_13,2023-01-02,2023-01-10,2023-01-09,20443.13,Insumos,8,-1236,7,9.92545107870184,0,0.2786885245901639,61,27560.733770491803
642,Fornecedor_1,2023-09-27,2023-10-09,2023-10-15,31943.14,Insumos,12,-964,18,10.371744031403125,1,0.39215686274509803,51,26938.735098039215
643,Fornecedor_4,2023-04-27,2023-05-16,2023-05-15,22091.35,Tecnologia,19,-1110,18,10.002986673734618,0,0.32,50,24059.582799999996
644,Fornecedor_2,2023-02-08,2023-02-13,2023-02-12,36374.98,Insumos,5,-1202,4,10.501663945691632,0,0.23255813953488372,43,24466.852790697674
645,Fornecedor_16,2023-08-02,2023-08-10,2023-08-10,20934.12,Equipamentos,8,-1024,8,9.94918341046452,0,0.2545454545454545,55,23819.375818181816
646,Fornecedor_20,2023-06-16,2023-07-02,2023-06-30,23617.16,Tecnologia,16,-1063,14,10.06977118663231,0,0.3220338983050847,59,21740.94559322034
647,Fornecedor_6,2023-06-11,2023-06-24,2023-06-22,27275.66,Tecnologia,13,-1071,11,10.213786670444147,0,0.28888888888888886,45,26625.86022222222
648,Fornecedor_1,2023-09-15,2023-09-22,2023-09-22,16644.7,Medicamentos,7,-981,7,9.719907203795925,0,0.39215686274509803,51,26938.735098039215
649,Fornecedor_13,2023-09-03,2023-09-09,2023-09-13,24020.59,Equipamentos,6,-994,10,10.086708288280828,1,0.2786885245901639,61,27560.733770491803
650,Fornecedor_12,2023-04-24,2023-05-13,2023-05-13,4347.07,Medicamentos,19,-1113,19,8.377487347467532,0,0.20512820512820512,39,27436.36
651,Fornecedor_2,2023-04-25,2023-05-03,2023-05-03,3468.47,Equipamentos,8,-1123,8,8.151757123523145,0,0.23255813953488372,43,24466.852790697674
652,Fornecedor_3,2023-10-22,2023-10-28,2023-10-28,7964.44,Medicamentos,6,-945,6,8.982867462500744,0,0.24444444444444444,45,23814.126444444442
653,Fornecedor_17,2023-01-29,2023-02-05,2023-02-05,7656.55,Insumos,7,-1210,7,8.94344736823181,0,0.37037037037037035,54,25592.20962962963
654,Fornecedor_20,2023-07-23,2023-08-05,2023-08-04,14308.6,Insumos,13,-1029,12,9.568685919679035,0,0.3220338983050847,59,21740.94559322034
655,Fornecedor_20,2023-04-25,2023-05-15,2023-05-21,27248.43,Tecnologia,20,-1111,26,10.212787882441425,1,0.3220338983050847,59,21740.94559322034
656,Fornecedor_5,2023-12-22,2024-01-09,2024-01-07,21131.37,Equipamentos,18,-872,16,9.958561267122029,0,0.41304347826086957,46,26724.331521739132
657,Fornecedor_2,2023-02-01,2023-02-16,2023-02-18,2676.5,Equipamentos,15,-1199,17,7.892638802321904,1,0.23255813953488372,43,24466.852790697674
658,Fornecedor_19,2023-06-29,2023-07-20,2023-07-18,49813.82,Insumos,21,-1045,19,10.816067809102961,0,0.3793103448275862,58,30085.888275862068
659,Fornecedor_9,2023-03-08,2023-03-28,2023-03-28,26544.61,Equipamentos,20,-1159,20,10.186619664599284,0,0.22727272727272727,44,26572.065454545453
660,Fornecedor_11,2023-11-20,2023-12-05,2023-12-05,48734.21,Insumos,15,-907,15,10.794157045780185,0,0.125,48,25942.747083333335
661,Fornecedor_1,2023-11-27,2023-12-14,2023-12-12,16692.71,Equipamentos,17,-898,15,9.722787280749072,0,0.39215686274509803,51,26938.735098039215
662,Fornecedor_18,2023-09-19,2023-09-25,2023-09-24,26517.8,Insumos,6,-978,5,10.18560919440726,0,0.3409090909090909,44,23445.405000000002
663,Fornecedor_5,2023-01-01,2023-01-06,2023-01-07,31047.32,Insumos,5,-1240,6,10.343299979617633,1,0.41304347826086957,46,26724.331521739132
664,Fornecedor_13,2023-11-25,2023-12-03,2023-12-03,12818.86,Tecnologia,8,-909,8,9.458750809978214,0,0.2786885245901639,61,27560.733770491803
665,Fornecedor_18,2023-12-31,2024-01-22,2024-01-22,48862.33,Equipamentos,22,-859,22,10.796782496398487,0,0.3409090909090909,44,23445.405000000002
666,Fornecedor_16,2023-10-08,2023-10-13,2023-10-17,43125.26,Equipamentos,5,-960,9,10.671887371298146,1,0.2545454545454545,55,23819.375818181816
667,Fornecedor_10,2023-05-25,2023-06-05,2023-06-03,38294.62,Equipamentos,11,-1090,9,10.553090808315782,0,0.34545454545454546,55,25275.839636363635
668,Fornecedor_15,2023-12-19,2023-12-27,2023-12-25,24946.88,Medicamentos,8,-885,6,10.124544127629635,0,0.34615384615384615,52,27936.5375
669,Fornecedor_12,2023-08-13,2023-08-28,2023-08-26,24557.71,Medicamentos,15,-1006,13,10.108821856451655,0,0.20512820512820512,39,27436.36
670,Fornecedor_13,2023-10-25,2023-11-04,2023-11-03,29768.95,Equipamentos,10,-938,9,10.301254774465248,0,0.2786885245901639,61,27560.733770491803
671,Fornecedor_4,2023-06-02,2023-06-08,2023-06-07,5110.28,Insumos,6,-1087,5,8.53920514106735,0,0.32,50,24059.582799999996
672,Fornecedor_20,2023-10-05,2023-10-14,2023-10-12,10166.6,Medicamentos,9,-959,7,9.226961472992418,0,0.3220338983050847,59,21740.94559322034
673,Fornecedor_1,2023-02-16,2023-03-02,2023-03-08,16947.63,Equipamentos,14,-1185,20,9.737942283583301,1,0.39215686274509803,51,26938.735098039215
674,Fornecedor_14,2023-10-19,2023-11-07,2023-11-06,46004.68,Tecnologia,19,-935,18,10.736520146109289,0,0.3404255319148936,47,27536.185319148935
675,Fornecedor_17,2023-11-15,2023-11-20,2023-11-19,12407.11,Tecnologia,5,-922,4,9.426105570065305,0,0.37037037037037035,54,25592.20962962963
676,Fornecedor_9,2023-03-10,2023-03-22,2023-03-20,10568.69,Insumos,12,-1165,10,9.265745750146595,0,0.22727272727272727,44,26572.065454545453
677,Fornecedor_19,2023-11-15,2023-12-01,2023-12-01,24263.94,Equipamentos,16,-911,16,10.09678778913896,0,0.3793103448275862,58,30085.888275862068
678,Fornecedor_15,2023-02-02,2023-02-20,2023-02-20,25886.62,Medicamentos,18,-1195,18,10.161520141134911,0,0.34615384615384615,52,27936.5375
679,Fornecedor_17,2023-09-07,2023-09-17,2023-09-15,46688.42,Tecnologia,10,-986,8,10.751272865527577,0,0.37037037037037035,54,25592.20962962963
680,Fornecedor_1,2023-02-15,2023-03-02,2023-03-04,32721.73,Tecnologia,15,-1185,17,10.395825222443984,1,0.39215686274509803,51,26938.735098039215
681,Fornecedor_4,2023-12-11,2023-12-19,2023-12-23,4909.35,Medicamentos,8,-893,12,8.49910050134377,1,0.32,50,24059.582799999996
682,Fornecedor_17,2023-12-25,2024-01-06,2024-01-12,19122.39,Tecnologia,12,-875,18,9.858667472144612,1,0.37037037037037035,54,25592.20962962963
683,Fornecedor_17,2023-02-27,2023-03-17,2023-03-19,36809.04,Equipamentos,18,-1170,20,10.51352591303371,1,0.37037037037037035,54,25592.20962962963
684,Fornecedor_1,2023-06-03,2023-06-13,2023-06-11,5125.7,Medicamentos,10,-1082,8,8.542217456320973,0,0.39215686274509803,51,26938.735098039215
685,Fornecedor_4,2023-10-16,2023-11-06,2023-11-11,2333.84,Medicamentos,21,-936,26,7.755698645271285,1,0.32,50,24059.582799999996
686,Fornecedor_11,2023-12-27,2024-01-12,2024-01-10,48961.92,Insumos,16,-869,14,10.798818555930659,0,0.125,48,25942.747083333335
687,Fornecedor_9,2023-02-03,2023-02-22,2023-02-21,20129.56,Insumos,19,-1193,18,9.909994337422251,0,0.22727272727272727,44,26572.065454545453
688,Fornecedor_5,2023-05-15,2023-05-27,2023-06-02,28379.6,Insumos,12,-1099,18,10.2534610921396,1,0.41304347826086957,46,26724.331521739132
689,Fornecedor_1,2023-07-13,2023-07-29,2023-07-27,34726.46,Insumos,16,-1036,14,10.455286007445958,0,0.39215686274509803,51,26938.735098039215
690,Fornecedor_19,2023-11-04,2023-11-09,2023-11-08,34239.31,Insumos,5,-933,4,10.441158883953012,0,0.3793103448275862,58,30085.888275862068
691,Fornecedor_13,2023-02-01,2023-02-20,2023-02-18,31548.01,Insumos,19,-1195,17,10.35929748871317,0,0.2786885245901639,61,27560.733770491803
692,Fornecedor_18,2023-09-09,2023-09-28,2023-09-26,16593.05,Equipamentos,19,-975,17,9.71679947635697,0,0.3409090909090909,44,23445.405000000002
693,Fornecedor_15,2023-05-22,2023-05-28,2023-05-31,33287.41,Medicamentos,6,-1098,9,10.412964567337708,1,0.34615384615384615,52,27936.5375
694,Fornecedor_15,2023-05-08,2023-05-27,2023-06-02,48104.87,Equipamentos,19,-1099,25,10.78115948606993,1,0.34615384615384615,52,27936.5375
695,Fornecedor_9,2023-05-24,2023-05-29,2023-05-27,49319.26,Insumos,5,-1097,3,10.806090228959437,0,0.22727272727272727,44,26572.065454545453
696,Fornecedor_16,2023-10-13,2023-11-01,2023-10-30,20880.2,Medicamentos,19,-941,17,9.946604511609532,0,0.2545454545454545,55,23819.375818181816
